doi,paragraph_index,topic,term,count
10.11770891241613513033,20421,1,capital,1
10.11770891241613513033,20421,1,social capital,1
10.11770891241613513033,20422,0,field,1
10.11770891241613513033,20422,0,capital,1
10.11770891241613513033,20422,0,economic capital,1
10.11770891241613520453,20424,4,capital,7
10.11770891241613520453,20424,4,social capital,7
10.11770891241613520453,20425,4,capital,5
10.11770891241613520453,20425,4,social capital,5
10.11770891241614545879,20426,3,field,1
10.11770891241614545879,20427,1,capital,2
10.11770891241614545879,20427,1,social capital,1
10.11770891241614545880,20428,3,habitus,1
10.11770891241614545880,20428,3,field,1
10.11770891241614545880,20429,1,habitus,1
10.11770891241614545880,20429,1,field,1
10.11770891241614545880,20430,3,field,1
10.11770891241614548105,20431,1,field,4
10.11770891241614548105,20431,1,capital,1
10.11770891241614556344,20432,2,habitus,1
10.11770891241614556344,20432,2,capital,1
10.11770891241614556344,20432,2,cultural capital,1
10.11770891241615573786,20433,3,reflexivity,2
10.11770891241615573786,20433,3,reflexive,2
10.11770891241615573786,20433,3,habitus,2
10.11770891241615573786,20433,3,field,2
10.11770891241615573786,20434,3,reflexivity,1
10.11770891241615573786,20434,3,reflexive,1
10.11770891241615573786,20434,3,habitus,4
10.11770891241615573786,20434,3,field,4
10.11770891241615573786,20434,3,capital,1
10.11770891241615573786,20434,3,cultural capital,1
10.11770891241615573786,20435,3,habitus,3
10.11770891241615573786,20435,3,field,4
10.11770891241615573786,20435,3,capital,1
10.11770891241615573786,20435,3,cultural capital,1
10.11770891241615573786,20436,3,habitus,2
10.11770891241615573786,20436,3,field,3
10.11770891241615573786,20436,3,capital,1
10.11770891241615573786,20436,3,cultural capital,1
10.11770891241615573786,20437,3,reflexivity,3
10.11770891241615573786,20437,3,reflexive,3
10.11770891241615573786,20437,3,habitus,2
10.11770891241615573786,20437,3,field,1
10.11770891241615573786,20438,3,habitus,1
10.11770891241615574287,20439,3,field,1
10.11770891241615575067,20440,0,field,1
10.11770891241615575067,20440,0,illusio,1
10.11770891241615575067,20441,0,field,3
10.11770891241615575067,20441,0,illusio,1
10.11770891241615575067,20442,0,field,3
10.11770891241615575067,20442,0,illusio,1
10.11770891241615575067,20443,1,field,1
10.11770891241615575067,20443,1,illusio,3
10.11770891241615596774,20444,0,habitus,1
10.11770891241615596774,20444,0,capital,1
10.11770891241615596774,20444,0,cultural capital,1
10.11770891241615598201,20445,3,illusio,1
10.11770891241615606499,20448,4,doxa,1
10.11770891241615606499,20449,4,habitus,1
10.11770891241615606499,20449,4,field,1
10.11770891241615606499,20449,4,capital,1
10.11770891241615606499,20449,4,doxa,2
10.11770891241615606499,20450,1,doxa,1
10.11770891241615606499,20451,3,habitus,1
10.11770891241615606499,20451,3,field,1
10.11770891241615606499,20451,3,capital,1
10.11770891241615606499,20452,3,habitus,1
10.11770891241615606499,20452,3,field,2
10.11770891241615606499,20452,3,capital,1
10.11770891241615606499,20452,3,doxa,1
10.11770891241615611728,20453,3,habitus,1
10.11770891241615611728,20453,3,field,1
10.11770891241615611728,20454,3,habitus,1
10.11770891241615611728,20454,3,field,1
10.11770891241615615917,20455,0,capital,1
10.11770891241615615917,20455,0,cultural capital,1
10.11770891241615615917,20457,0,doxa,1
10.11770891241615615918,20461,3,doxa,1
10.11770891241616639640,20465,3,field,1
10.11770891241616676874,20466,2,capital,1
10.11770891241616676874,20466,2,cultural capital,1
10.11770891241617702195,20467,3,reflexivity,2
10.11770891241617702195,20467,3,reflexive,3
10.11770891241617702195,20467,3,field,1
10.11770891241617702196,20468,0,capital,2
10.11770891241617702196,20468,0,cultural capital,2
10.11770891241617702196,20468,0,doxa,1
10.11770891241617702196,20469,2,capital,8
10.11770891241617702196,20469,2,cultural capital,8
10.11770891241617702196,20470,2,capital,9
10.11770891241617702196,20470,2,cultural capital,9
10.11770891241617702196,20471,2,capital,5
10.11770891241617702196,20471,2,cultural capital,5
10.11770891241617702196,20472,2,capital,6
10.11770891241617702196,20472,2,cultural capital,6
10.11770891241617737814,20475,4,habitus,2
10.11770891241617737814,20475,4,field,1
10.11770891241617737814,20476,3,habitus,4
10.11770891241617737814,20477,3,habitus,4
10.11770891241617737814,20478,3,habitus,2
10.11770891241617737814,20479,3,habitus,3
10.11770891241617737814,20479,3,capital,1
10.11770891241617737814,20479,3,cultural capital,1
10.11770891241617737814,20480,4,habitus,1
10.11770891241617737814,20480,4,doxa,1
10.11770891241617737814,20481,0,habitus,2
10.11770891241617737814,20482,3,habitus,2
10.11770891241617737814,20482,3,field,1
10.11770891241617737814,20483,3,habitus,2
10.11770891241617737814,20483,3,field,1
10.11770891241617737814,20484,3,habitus,4
10.11770891241617737814,20485,3,habitus,5
10.11770891241617742190,20486,3,reflexive,1
10.11770891241617742190,20486,3,habitus,1
10.11770891241617742191,20487,3,habitus,2
10.11770891241617742191,20487,3,field,5
10.11770891241617742191,20487,3,capital,1
10.11770891241617742191,20488,3,habitus,1
10.11770891241617749011,20489,3,capital,3
10.11770891241618754406,20490,3,habitus,1
10.11770891241618754406,20490,3,field,1
10.11770891241618754406,20491,0,habitus,1
10.11770891241618769997,20492,3,reflexivity,2
10.11770891241618769997,20492,3,reflexive,2
10.11770891241618769999,20493,3,field,1
10.11770891241618769999,20493,3,capital,1
10.11770891241618785225,20494,3,habitus,1
10.11770891241618785225,20494,3,field,1
10.11770891241618802879,20496,4,capital,1
10.11770891241618802879,20497,4,capital,2
10.11770891241618802879,20498,4,capital,2
10.11770891241618802879,20499,4,capital,1
10.11770891241618802879,20500,4,habitus,1
10.11770891241618802879,20500,4,field,1
10.11770891241618802879,20500,4,capital,3
10.11770891241618802879,20501,3,habitus,1
10.11770891241618802879,20501,3,field,1
10.11770891241618802879,20501,3,capital,3
10.11770891241618802879,20502,4,field,1
10.11770891241618802879,20502,4,capital,9
10.11770891241618802879,20502,4,social capital,1
10.11770891241618802879,20503,4,capital,13
10.11770891241618802879,20503,4,cultural capital,2
10.11770891241618802879,20503,4,social capital,1
10.11770891241618802879,20504,4,capital,17
10.11770891241618802879,20504,4,cultural capital,5
10.11770891241618802879,20504,4,symbolic capital,1
10.11770891241618802879,20505,2,capital,6
10.11770891241618802879,20505,2,economic capital,1
10.11770891241618802879,20505,2,cultural capital,3
10.11770891241618802879,20505,2,symbolic capital,1
10.11770891241618802879,20506,4,habitus,1
10.11770891241618802879,20506,4,field,1
10.11770891241618802879,20506,4,capital,7
10.11770891241618802879,20507,1,habitus,2
10.11770891241618802879,20507,1,field,5
10.11770891241618802879,20507,1,capital,10
10.11770891241618802879,20508,3,habitus,2
10.11770891241618802879,20508,3,field,3
10.11770891241618802879,20508,3,capital,2
10.11770891241618802879,20509,3,habitus,2
10.11770891241618802879,20509,3,field,3
10.11770891241618802879,20509,3,capital,2
10.11770891241618802879,20510,3,habitus,1
10.11770891241618802879,20510,3,field,1
10.11770891241618802879,20510,3,capital,2
10.11770891241619827369,20511,3,field,2
10.11770891241619827369,20511,3,capital,2
10.11770891241619827369,20511,3,doxa,1
10.11770891241619827369,20512,3,field,2
10.11770891241619827369,20512,3,capital,2
10.11770891241619827369,20512,3,doxa,1
10.11770891241619834662,20513,3,field,1
10.11770891241619869808,20514,2,capital,2
10.11770891241619869808,20514,2,cultural capital,2
10.11770891241620907126,20516,3,capital,2
10.11770891241620907126,20516,3,cultural capital,2
10.11770891241620911997,20517,0,habitus,2
10.11770891241620911997,20517,0,capital,2
10.11770891241620911997,20517,0,cultural capital,2
10.11770891241620911997,20518,3,habitus,3
10.11770891241620911997,20518,3,field,1
10.11770891241620911997,20518,3,capital,2
10.11770891241620911997,20518,3,cultural capital,1
10.11770891241620911997,20518,3,illusio,1
10.11770891241620917726,20519,4,capital,6
10.11770891241620917726,20519,4,economic capital,1
10.11770891241620917726,20519,4,cultural capital,3
10.11770891241620917726,20520,4,capital,3
10.11770891241620917726,20520,4,cultural capital,1
10.11770891241620917726,20520,4,symbolic capital,2
10.11770891241620923396,20521,1,field,3
10.11770891241620923396,20522,3,field,3
10.11770891241620923396,20523,1,field,6
10.11770891241620923396,20523,1,doxa,1
10.11770891241620923396,20524,1,field,2
10.11770891241620964945,20526,3,habitus,3
10.11770891241620964945,20526,3,field,4
10.11770891241620964945,20527,1,field,1
10.11770891241620964945,20528,3,reflexivity,1
10.11770891241620964945,20528,3,reflexive,1
10.11770891241620964945,20528,3,habitus,3
10.11770891241620964945,20528,3,field,4
10.11770891241620964945,20529,3,habitus,1
10.11770891241620964945,20529,3,field,1
10.11770891241620964945,20529,3,symbolic power,1
10.11770891241620964945,20530,3,field,2
10.11770891241620964945,20531,3,habitus,2
10.11770891241620964945,20531,3,field,8
10.11770891241620964945,20532,3,habitus,2
10.11770891241620964945,20532,3,field,7
10.11770891241620964945,20532,3,doxa,1
10.11770891241620964945,20533,3,habitus,3
10.11770891241620964945,20533,3,field,9
10.11770891241620964945,20533,3,doxa,1
10.11770891241620964945,20534,3,reflexive,1
10.11770891241620964945,20534,3,habitus,3
10.11770891241620964945,20534,3,field,5
10.11770891241620964945,20534,3,illusio,1
10.11770891241620964945,20535,3,habitus,1
10.11770891241620964945,20535,3,field,2
10.11770891241620964945,20536,3,habitus,1
10.11770891241620964945,20536,3,field,2
10.11770891241620964945,20537,3,habitus,1
10.11770891241620964945,20537,3,field,1
10.11770891241620964945,20538,3,habitus,1
10.11770891241620964945,20538,3,field,9
10.11770891241620964945,20538,3,illusio,1
10.11770891241620964945,20539,3,habitus,1
10.11770891241620964945,20539,3,field,5
10.11770891241620964945,20539,3,illusio,1
10.11770891241620964945,20540,3,habitus,4
10.11770891241620964945,20540,3,field,1
10.11770891241620964945,20541,3,habitus,2
10.11770891241620964945,20541,3,field,2
10.11770891241620964945,20542,3,field,1
10.11770891241620968262,20543,1,habitus,1
10.11770891241620968262,20543,1,field,1
10.11770891241620968271,20544,1,reflexivity,4
10.11770891241620968271,20544,1,reflexive,4
10.11770891241620968271,20544,1,epistemic reflexivity,1
10.11770891241620968271,20544,1,field,2
10.11770891241620985585,20545,3,doxa,1
10.11770891241620985587,20546,2,habitus,1
10.11770891241620985587,20546,2,capital,4
10.11770891241620985587,20546,2,cultural capital,4
10.11770891241620985587,20547,2,habitus,1
10.11770891241620985587,20547,2,field,3
10.11770891241620985587,20547,2,capital,5
10.11770891241620985587,20547,2,economic capital,1
10.11770891241620985587,20547,2,cultural capital,4
10.11770891241620986838,20548,1,field,4
10.117708912416211012031,20549,3,doxa,1
10.117708912416211012031,20550,0,reflexive,2
10.117708912416211012031,20550,0,reflexively,1
10.117708912416211012031,20550,0,field,1
10.117708912416211012031,20550,0,capital,2
10.117708912416211012031,20550,0,cultural capital,2
10.117708912416211012031,20551,3,reflexive,2
10.117708912416211012031,20551,3,capital,2
10.117708912416211012031,20551,3,cultural capital,2
10.117708912416211056973,20552,3,habitus,4
10.117708912416211056973,20552,3,field,1
10.117708912416211060663,20554,3,reflexivity,5
10.117708912416211060663,20554,3,reflexive,5
10.117708912416211060663,20554,3,field,1
10.117708912416211065059,20555,1,reflexive,3
10.117708912416211065059,20555,1,field,2
10.117708912416211065059,20556,3,field,1
10.117708912416211065059,20557,3,reflexive,2
10.117708912416211065059,20557,3,field,3
10.117708912416211065059,20558,3,field,1
10.117708912416211067563,20559,3,habitus,1
10.117708912416221113369,20560,3,habitus,1
10.117708912416221113370,20561,4,field,1
10.117708969205010270020201,20564,3,habitus,1
10.117708969205010270020201,20566,1,capital,1
10.117708969205010270020201,20566,1,symbolic capital,1
10.117708969205010270030201,20571,0,capital,1
10.117708969205010270030201,20572,4,capital,1
10.117708969205010270030201,20573,1,doxa,1
10.117708969205010270030201,20574,1,doxa,1
10.117708969205010270030201,20575,4,capital,1
10.117708969205010270030201,20580,4,capital,1
10.117708969205020280030301,20583,3,habitus,1
10.117708969205020280030301,20583,3,capital,8
10.117708969205020280030301,20583,3,cultural capital,3
10.117708969205020280030301,20584,3,habitus,1
10.117708969205020280030301,20584,3,capital,7
10.117708969205020280030301,20584,3,cultural capital,1
10.117708969205020280030301,20584,3,doxa,1
10.11770896920508093362,20585,4,field,1
10.11770896920508093362,20585,4,doxa,1
10.11770896920508095099,20587,1,field,1
10.11770896920508095099,20588,1,field,1
10.11770896920508101504,20589,1,objectification,2
10.11770896920508101504,20589,1,habitus,29
10.11770896920508101504,20589,1,field,13
10.11770896920508101504,20589,1,capital,12
10.11770896920508101504,20589,1,cultural capital,1
10.11770896920508101504,20589,1,symbolic capital,4
10.11770896920508101504,20589,1,doxa,1
10.11770896920508101504,20589,1,illusio,2
10.11770896920508101504,20590,1,objectification,2
10.11770896920508101504,20590,1,habitus,29
10.11770896920508101504,20590,1,field,13
10.11770896920508101504,20590,1,capital,12
10.11770896920508101504,20590,1,cultural capital,1
10.11770896920508101504,20590,1,symbolic capital,4
10.11770896920508101504,20590,1,doxa,1
10.11770896920508101504,20590,1,illusio,2
10.11770896920509103981,20591,1,doxa,1
10.11770896920509357521,20592,4,field,5
10.11770896920509357521,20592,4,capital,46
10.11770896920509357521,20592,4,cultural capital,5
10.11770896920509357521,20592,4,social capital,38
10.11770896920510365207,20593,1,doxa,2
10.11770896920510365917,20594,1,reflexive,2
10.11770896920510365917,20594,1,reflexively,2
10.11770896920510365917,20594,1,field,10
10.11770896920510365917,20594,1,capital,48
10.11770896920510365917,20594,1,cultural capital,1
10.11770896920510365917,20594,1,symbolic capital,2
10.11770896920510365917,20594,1,doxa,11
10.11770896920510377000,20595,4,field,6
10.11770896920510377000,20595,4,capital,24
10.11770896920510377000,20595,4,economic capital,1
10.11770896920510377000,20595,4,cultural capital,1
10.11770896920510377000,20595,4,doxa,6
10.11770896920510377000,20595,4,illusio,1
10.11770896920510377000,20596,4,field,6
10.11770896920510377000,20596,4,capital,24
10.11770896920510377000,20596,4,economic capital,1
10.11770896920510377000,20596,4,cultural capital,1
10.11770896920510377000,20596,4,doxa,6
10.11770896920510377000,20596,4,illusio,1
10.11770896920510378768,20598,4,capital,2
10.11770896920510378768,20598,4,cultural capital,2
10.11770896920510378768,20599,4,field,2
10.11770896920510378768,20599,4,capital,1
10.11770896920510378768,20599,4,cultural capital,1
10.11770896920510378768,20600,4,field,1
10.11770896920510378768,20600,4,capital,5
10.11770896920510378768,20600,4,cultural capital,2
10.11770896920510378768,20600,4,social capital,2
10.11770896920510378769,20601,4,field,1
10.11770896920510378769,20601,4,capital,2
10.11770896920510378769,20601,4,social capital,2
10.11770896920510378769,20602,4,capital,1
10.11770896920510378769,20602,4,social capital,1
10.11770896920510378769,20603,4,capital,4
10.11770896920510378769,20603,4,social capital,2
10.11770896920510378769,20603,4,symbolic capital,1
10.11770896920510378769,20604,4,capital,6
10.11770896920510378769,20604,4,economic capital,2
10.11770896920510378769,20604,4,cultural capital,2
10.11770896920510378769,20605,4,field,2
10.11770896920510378769,20605,4,capital,6
10.11770896920510378769,20605,4,economic capital,2
10.11770896920510378769,20605,4,cultural capital,2
10.11770896920510378769,20606,4,field,1
10.11770896920510378769,20606,4,capital,2
10.11770896920510378769,20606,4,economic capital,1
10.11770896920510378769,20606,4,cultural capital,1
10.11770896920510378771,20607,3,capital,1
10.11770896920510378771,20607,3,symbolic capital,1
10.11770896920510378771,20607,3,symbolic violence,1
10.11770896920510379438,20608,1,habitus,1
10.11770896920510379438,20608,1,capital,1
10.11770896920510379438,20608,1,cultural capital,1
10.11770896920510379438,20608,1,symbolic power,1
10.11770896920511410330,20609,1,doxa,1
10.11770896920511413942,20610,1,illusio,1
10.11770896920511413942,20610,1,symbolic power,1
10.11770896920511421032,20612,3,habitus,1
10.11770896920511434217,20613,1,field,1
10.11770896920511434217,20614,1,field,1
10.11770896920511434217,20615,1,field,1
10.11770896920511434217,20615,1,capital,1
10.11770896920511434217,20616,1,reflexive,1
10.11770896920511434217,20616,1,field,2
10.11770896920511434217,20617,1,reflexive,2
10.11770896920511434217,20617,1,reflexively,1
10.11770896920511434217,20617,1,field,3
10.11770896920511434217,20617,1,capital,6
10.11770896920511434217,20617,1,cultural capital,2
10.11770896920511434217,20617,1,symbolic capital,3
10.11770896920511434217,20617,1,symbolic violence,1
10.11770896920511434217,20618,1,field,1
10.11770896920511434217,20618,1,symbolic violence,1
10.11770896920511435709,20619,1,capital,1
10.11770896920511435711,20620,4,capital,1
10.11770896920512437391,20622,1,habitus,2
10.11770896920512437391,20623,1,habitus,2
10.11770896920512437391,20623,1,capital,1
10.11770896920512439728,20624,4,field,4
10.11770896920512439728,20625,4,reflexive,1
10.11770896920512439728,20625,4,field,4
10.11770896920512439728,20626,4,reflexivity,1
10.11770896920512439728,20626,4,reflexive,1
10.11770896920512439728,20626,4,field,5
10.11770896920512440109,20627,1,capital,2
10.11770896920512440109,20627,1,doxa,1
10.11770896920512446759,20628,3,habitus,3
10.11770896920512446759,20628,3,field,1
10.11770896920512446759,20629,3,habitus,4
10.11770896920512446759,20629,3,field,1
10.11770896920512446760,20632,4,symbolic violence,1
10.11770896920512463412,20633,2,field,1
10.11770896920512463412,20633,2,doxa,1
10.11770896920513479615,20634,4,capital,10
10.11770896920513479615,20634,4,social capital,10
10.11770896920513479615,20635,4,capital,6
10.11770896920513479615,20635,4,social capital,4
10.11770896920513479615,20635,4,symbolic capital,1
10.11770896920513479615,20636,4,capital,6
10.11770896920513479615,20636,4,social capital,6
10.11770896920513479615,20637,4,capital,4
10.11770896920513479615,20637,4,social capital,3
10.11770896920513479615,20638,4,capital,2
10.11770896920513479615,20638,4,social capital,2
10.11770896920513479615,20639,1,field,2
10.11770896920513479615,20640,1,field,1
10.11770896920513479615,20640,1,capital,1
10.11770896920513479615,20640,1,social capital,1
10.11770896920513479615,20641,4,capital,3
10.11770896920513479615,20641,4,social capital,3
10.11770896920513479615,20642,4,capital,7
10.11770896920513479615,20642,4,social capital,7
10.11770896920513479615,20643,4,capital,4
10.11770896920513479615,20643,4,social capital,4
10.11770896920513479617,20644,4,capital,2
10.11770896920513479617,20644,4,social capital,1
10.11770896920513497375,20645,4,capital,1
10.11770896920513497375,20645,4,doxa,2
10.11770896920513509823,20647,4,habitus,1
10.11770896920513513964,20648,1,field,1
10.11770896920513516024,20650,3,capital,1
10.11770896920513516024,20650,3,illusio,1
10.11770896920513519138,20653,1,field,1
10.11770896920514526623,20654,4,capital,21
10.11770896920514526623,20654,4,social capital,8
10.11770896920514526623,20654,4,symbolic capital,1
10.11770896920514528819,20655,4,capital,1
10.11770896920514537844,20657,1,habitus,1
10.11770896920514537844,20658,1,field,2
10.11770896920514537844,20658,1,doxa,1
10.11770896920514543153,20659,3,field,1
10.11770896920514543154,20661,4,doxa,1
10.11770896920514543154,20662,1,field,1
10.11770896920514543154,20662,1,doxa,3
10.11770896920514543154,20663,4,symbolic violence,1
10.11770896920514543154,20664,1,field,1
10.11770896920514543154,20664,1,doxa,1
10.11770896920514543154,20665,3,habitus,1
10.11770896920514543154,20666,1,field,5
10.11770896920514543154,20667,1,doxa,1
10.11770896920514544042,20668,1,symbolic violence,1
10.11770896920514544042,20670,2,capital,2
10.11770896920514544042,20670,2,cultural capital,1
10.11770896920514544042,20670,2,social capital,1
10.11770896920514544042,20671,2,capital,2
10.11770896920514544042,20671,2,cultural capital,1
10.11770896920514544042,20671,2,social capital,1
10.11770896920514552534,20672,0,capital,1
10.11770896920514564088,20673,4,capital,4
10.11770896920514564088,20673,4,doxa,2
10.11770896920515570500,20674,4,symbolic violence,1
10.11770896920515580175,20675,1,capital,2
10.11770896920515580175,20675,1,symbolic capital,1
10.11770896920515580175,20675,1,symbolic violence,2
10.11770896920515580175,20676,1,capital,2
10.11770896920515580175,20676,1,symbolic capital,1
10.11770896920515580175,20676,1,symbolic violence,2
10.11770896920515589724,20677,1,field,1
10.11770896920515589724,20677,1,symbolic violence,2
10.11770896920515621119,20680,3,field,1
10.11770896920515621119,20680,3,symbolic violence,2
10.11770896920515621119,20681,3,field,1
10.11770896920515621119,20681,3,capital,2
10.11770896920515621119,20682,3,field,1
10.11770896920515623075,20683,1,reflexive,1
10.11770896920515623075,20683,1,capital,1
10.11770896920515623075,20684,1,symbolic power,1
10.11770896920516658940,20689,2,capital,8
10.11770896920516658940,20689,2,cultural capital,4
10.11770896920516658940,20689,2,social capital,2
10.11770896920516683232,20690,3,habitus,1
10.11770896920516683232,20690,3,doxa,1
10.11770896920517691106,20691,4,capital,2
10.11770896920517691106,20691,4,social capital,1
10.11770896920517735669,20692,1,capital,1
10.11770896920517735669,20692,1,doxa,1
10.11770896920518774605,20696,1,illusio,1
10.11770896920518774605,20700,1,reflexive,1
10.11770896920518774605,20700,1,field,1
10.11770896920518774605,20700,1,symbolic violence,1
10.11770896920518823888,20702,2,habitus,1
10.11770896920518823888,20703,2,habitus,1
10.11770896920519830752,20705,3,reflexivity,1
10.11770896920519830752,20705,3,reflexive,1
10.11770896920519830752,20705,3,self-reflexive,1
10.11770896920519830752,20705,3,habitus,1
10.11770896920519830752,20706,0,capital,2
10.11770896920519830752,20706,0,economic capital,1
10.11770896920519830752,20707,0,capital,3
10.11770896920519830752,20707,0,economic capital,1
10.11770896920519830752,20707,0,doxa,1
10.11770896920519830752,20708,1,capital,5
10.11770896920519842368,20709,4,field,1
10.11770896920519842368,20709,4,capital,2
10.11770896920519842368,20709,4,symbolic capital,1
10.11770896920519850266,20710,4,field,1
10.11770896920519878486,20711,1,capital,4
10.11770896920519878486,20712,1,capital,5
10.11770896920519878486,20713,4,field,2
10.11770896920519878486,20713,4,capital,9
10.11770896920519878486,20713,4,economic capital,2
10.11770896920519878486,20713,4,social capital,1
10.11770896920519878486,20713,4,doxa,1
10.11770896920519878486,20714,3,field,1
10.11770896920519878486,20714,3,capital,1
10.11770896920519878486,20715,4,capital,3
10.11770896920519878486,20715,4,economic capital,1
10.11770896920519878486,20716,2,capital,5
10.11770896920519878486,20716,2,economic capital,1
10.11770896920519878486,20716,2,cultural capital,1
10.11770896920519878486,20716,2,social capital,1
10.11770896920519878486,20717,2,field,1
10.11770896920519878486,20717,2,capital,5
10.11770896920519878486,20717,2,economic capital,1
10.11770896920519878486,20717,2,cultural capital,1
10.11770896920519878486,20718,2,field,1
10.11770896920519878486,20718,2,capital,4
10.11770896920519878486,20718,2,cultural capital,1
10.11770896920519878486,20718,2,social capital,2
10.11770896920519878486,20719,4,field,1
10.11770896920519878486,20719,4,capital,5
10.11770896920519878486,20719,4,doxa,2
10.11770896920519880948,20720,3,field,1
10.11770896920519880948,20720,3,symbolic violence,1
10.11770896920520907962,20723,1,field,1
10.11770896920520907962,20723,1,capital,1
10.11770896920520964541,20724,1,capital,2
10.11770896920520964541,20724,1,illusio,1
10.11770896920520964541,20724,1,symbolic violence,2
10.11770896920520964856,20726,4,field,1
10.11770896920520964856,20726,4,capital,2
10.11770896920520964856,20727,4,capital,2
10.11770896920520964856,20728,4,field,1
10.11770896920520964856,20728,4,capital,1
10.11770896920520976789,20731,4,capital,1
10.11770896920520977644,20732,1,field,1
10.11770896920520977644,20733,1,field,2
10.11770896920520977644,20734,1,field,1
10.117708969205211032256,20736,1,symbolic power,1
10.117708969205211046658,20737,3,reflexivity,1
10.117708969205211046658,20737,3,reflexive,1
10.117708969205211046658,20737,3,doxa,2
10.117708969205211051784,20738,3,habitus,1
10.117708969205211052328,20741,4,field,2
10.117708969205211073356,20742,1,field,1
10.117708969205221088894,20743,2,field,1
10.117708969205221088894,20743,2,capital,6
10.117708969205221088894,20743,2,cultural capital,2
10.117708969205221088894,20743,2,social capital,2
10.117708969205221088894,20744,2,capital,4
10.117708969205221088894,20744,2,cultural capital,3
10.117708969205221104637,20745,1,habitus,1
10.117708969205221104637,20745,1,capital,1
10.117708969205221108656,20746,4,field,2
10.117708969205221108656,20746,4,capital,3
10.117708969205221108656,20746,4,cultural capital,3
10.117708969205221108656,20746,4,doxa,1
10.117708969205221108656,20747,3,habitus,2
10.117708969205221108656,20747,3,field,2
10.117708969205221108656,20747,3,capital,4
10.117708969205221108656,20747,3,cultural capital,4
10.117708969205221108656,20747,3,doxa,1
10.117708969205221108656,20748,3,habitus,2
10.117708969205221108656,20748,3,field,2
10.117708969205221108656,20748,3,capital,3
10.117708969205221108656,20748,3,cultural capital,3
10.117708969205221108656,20749,4,field,1
10.117708969205221108656,20749,4,capital,1
10.117708969205221137301,20750,1,doxa,1
10.117708969205221137301,20751,1,doxa,1
10.117708969205221137301,20752,1,doxa,1
10.117708969205221137301,20754,1,doxa,2
10.117708969205221137301,20754,1,symbolic violence,1
10.117708969205221137301,20755,1,doxa,2
10.117708969205221137301,20755,1,symbolic violence,1
10.117708969205221137301,20758,1,field,1
10.117708969205221137301,20759,1,field,1
10.117708969205221137301,20759,1,doxa,1
10.117708969205221137301,20760,1,field,1
10.117708969205221137301,20760,1,symbolic violence,2
10.117708969205221137301,20761,3,habitus,1
10.117708969205221137301,20761,3,symbolic violence,6
10.117708969205221137301,20762,3,habitus,2
10.117708969205221137301,20762,3,field,1
10.117708969205221137301,20762,3,symbolic violence,3
10.117708969205221137301,20763,1,habitus,1
10.117708969205221137301,20763,1,symbolic violence,1
10.117708969205221137301,20767,1,doxa,1
10.117708969205221137301,20767,1,symbolic violence,1
10.117708969205221137301,20768,1,habitus,1
10.117708969205221137301,20769,1,habitus,1
10.117708969205221137301,20769,1,capital,1
10.117708969205221137301,20770,0,capital,1
10.117708969205221137301,20771,1,field,2
10.117708969205221137301,20772,1,field,3
10.117708969205221137301,20773,1,field,3
10.117708969205221137301,20774,1,doxa,2
10.117708969205221137301,20774,1,illusio,1
10.117708969205221137301,20775,1,field,1
10.117708969205221137301,20776,1,field,1
10.117708969205221137301,20776,1,doxa,1
10.117708969205221137301,20777,3,habitus,4
10.117708969205221137301,20777,3,doxa,2
10.117708969205221137301,20777,3,symbolic violence,1
10.117708969205221137301,20778,3,habitus,4
10.117708969205221137301,20778,3,doxa,2
10.117708969205221137301,20778,3,symbolic violence,1
10.117708969205221137301,20779,3,habitus,1
10.117708969205221137301,20779,3,doxa,1
10.117708969205221137301,20780,1,habitus,1
10.117708969205221137301,20780,1,doxa,1
10.117708969205221137301,20780,1,symbolic violence,2
10.117708969205221137301,20781,1,symbolic violence,4
10.117708969205221137301,20782,1,symbolic violence,3
10.117708969205221137301,20783,1,field,1
10.117708969205221137301,20783,1,symbolic violence,1
10.117708969205221143317,20784,1,field,3
10.117708969205221143317,20784,1,capital,1
10.117708969205221146268,20785,4,capital,2
10.117708969205221146268,20785,4,symbolic capital,2
10.117708969205221146268,20787,4,capital,2
10.117708969205221146268,20787,4,symbolic capital,2
10.117708969205221146268,20788,4,capital,2
10.117708969205221146268,20788,4,symbolic capital,2
10.117708969205221146268,20789,4,capital,5
10.117708969205221146268,20789,4,economic capital,1
10.117708969205221146268,20789,4,symbolic capital,3
10.117708969205221146268,20790,4,capital,2
10.117708969205221146268,20790,4,symbolic capital,2
10.117708969205221146268,20790,4,doxa,1
10.117708969205231197660,20791,3,field,2
10.117708969205231197660,20792,1,field,2
10.117708969205231197660,20793,1,field,1
10.117708969205231197660,20794,1,field,1
10.117708969205231200898,20795,1,capital,3
10.117708969205231200898,20796,1,capital,3
10.117708969205231200898,20798,2,habitus,1
10.117708969205231200898,20798,2,field,1
10.117708969205231200898,20798,2,capital,2
10.117708969205231200898,20798,2,cultural capital,1
10.117708969205231200898,20798,2,symbolic power,1
10.117708969205231200898,20799,1,habitus,2
10.117708969205231200898,20799,1,field,1
10.117708969205231200898,20799,1,capital,2
10.117708969205231200898,20800,1,capital,1
10.117708969205231200898,20801,1,capital,4
10.117708969205231200898,20802,1,capital,3
10.117708969205231200898,20803,1,capital,3
10.117708969205231200898,20804,1,capital,1
10.117708969205231200898,20805,1,capital,1
10.117708969205231200898,20805,1,symbolic power,1
10.117708969205231200898,20806,1,symbolic power,1
