doi,pdf_path,filename,extraction_date,source_title,original_length,processed_length
10.11770950017015594968,bourdieu_sociology_corpus\10.11770950017015594968.pdf,10.11770950017015594968.pdf,2025-03-12 18:24:28,,1310,878
10.11770950017015594968,bourdieu_sociology_corpus\10.11770950017015594968.pdf,10.11770950017015594968.pdf,2025-03-12 18:24:28,,1572,1130
10.11770950017015594968,bourdieu_sociology_corpus\10.11770950017015594968.pdf,10.11770950017015594968.pdf,2025-03-12 18:24:28,,3811,2763
10.11770950017015594968,bourdieu_sociology_corpus\10.11770950017015594968.pdf,10.11770950017015594968.pdf,2025-03-12 18:24:28,,2103,1399
10.11770950017015594968,bourdieu_sociology_corpus\10.11770950017015594968.pdf,10.11770950017015594968.pdf,2025-03-12 18:24:28,,1796,1261
10.11770950017015594968,bourdieu_sociology_corpus\10.11770950017015594968.pdf,10.11770950017015594968.pdf,2025-03-12 18:24:28,,1351,943
10.11770950017015594968,bourdieu_sociology_corpus\10.11770950017015594968.pdf,10.11770950017015594968.pdf,2025-03-12 18:24:28,,1536,1040
10.11770950017015594968,bourdieu_sociology_corpus\10.11770950017015594968.pdf,10.11770950017015594968.pdf,2025-03-12 18:24:28,,1323,903
10.11770950017015594968,bourdieu_sociology_corpus\10.11770950017015594968.pdf,10.11770950017015594968.pdf,2025-03-12 18:24:28,,1901,1311
10.11770950017015609036,bourdieu_sociology_corpus\10.11770950017015609036.pdf,10.11770950017015609036.pdf,2025-03-12 18:24:28,,1004,661
10.11770950017015621480,bourdieu_sociology_corpus\10.11770950017015621480.pdf,10.11770950017015621480.pdf,2025-03-12 18:24:29,,1168,868
10.11770950017015621480,bourdieu_sociology_corpus\10.11770950017015621480.pdf,10.11770950017015621480.pdf,2025-03-12 18:24:29,,851,552
10.11770950017015621480,bourdieu_sociology_corpus\10.11770950017015621480.pdf,10.11770950017015621480.pdf,2025-03-12 18:24:29,,1359,969
10.11770950017015621480,bourdieu_sociology_corpus\10.11770950017015621480.pdf,10.11770950017015621480.pdf,2025-03-12 18:24:29,,964,683
10.11770950017015621480,bourdieu_sociology_corpus\10.11770950017015621480.pdf,10.11770950017015621480.pdf,2025-03-12 18:24:29,,844,556
10.11770950017015621480,bourdieu_sociology_corpus\10.11770950017015621480.pdf,10.11770950017015621480.pdf,2025-03-12 18:24:29,,1332,916
10.11770950017015621480,bourdieu_sociology_corpus\10.11770950017015621480.pdf,10.11770950017015621480.pdf,2025-03-12 18:24:29,,1556,1076
10.11770950017015621480,bourdieu_sociology_corpus\10.11770950017015621480.pdf,10.11770950017015621480.pdf,2025-03-12 18:24:29,,1740,1102
10.11770950017015621480,bourdieu_sociology_corpus\10.11770950017015621480.pdf,10.11770950017015621480.pdf,2025-03-12 18:24:29,,1080,689
10.11770950017016630260,bourdieu_sociology_corpus\10.11770950017016630260.pdf,10.11770950017016630260.pdf,2025-03-12 18:24:28,,1204,829
10.11770950017016631451,bourdieu_sociology_corpus\10.11770950017016631451.pdf,10.11770950017016631451.pdf,2025-03-12 18:24:28,,1543,1105
10.11770950017016631451,bourdieu_sociology_corpus\10.11770950017016631451.pdf,10.11770950017016631451.pdf,2025-03-12 18:24:28,,1672,1109
10.11770950017016631451,bourdieu_sociology_corpus\10.11770950017016631451.pdf,10.11770950017016631451.pdf,2025-03-12 18:24:28,,1304,974
10.11770950017016631451,bourdieu_sociology_corpus\10.11770950017016631451.pdf,10.11770950017016631451.pdf,2025-03-12 18:24:28,,1339,934
10.11770950017016636997,bourdieu_sociology_corpus\10.11770950017016636997.pdf,10.11770950017016636997.pdf,2025-03-12 18:24:29,,1996,1407
10.11770950017016638023,bourdieu_sociology_corpus\10.11770950017016638023.pdf,10.11770950017016638023.pdf,2025-03-12 18:24:29,,899,592
10.11770950017016645732,bourdieu_sociology_corpus\10.11770950017016645732.pdf,10.11770950017016645732.pdf,2025-03-12 18:24:28,,1401,938
10.11770950017016645732,bourdieu_sociology_corpus\10.11770950017016645732.pdf,10.11770950017016645732.pdf,2025-03-12 18:24:28,,1805,1232
10.11770950017016645732,bourdieu_sociology_corpus\10.11770950017016645732.pdf,10.11770950017016645732.pdf,2025-03-12 18:24:28,,960,641
10.11770950017016645732,bourdieu_sociology_corpus\10.11770950017016645732.pdf,10.11770950017016645732.pdf,2025-03-12 18:24:28,,1521,1050
10.11770950017016645732,bourdieu_sociology_corpus\10.11770950017016645732.pdf,10.11770950017016645732.pdf,2025-03-12 18:24:28,,1136,769
10.11770950017016645732,bourdieu_sociology_corpus\10.11770950017016645732.pdf,10.11770950017016645732.pdf,2025-03-12 18:24:28,,1936,1200
10.11770950017016648255,bourdieu_sociology_corpus\10.11770950017016648255.pdf,10.11770950017016648255.pdf,2025-03-12 18:24:28,,1013,671
10.11770950017016648255,bourdieu_sociology_corpus\10.11770950017016648255.pdf,10.11770950017016648255.pdf,2025-03-12 18:24:28,,995,717
10.11770950017016648255,bourdieu_sociology_corpus\10.11770950017016648255.pdf,10.11770950017016648255.pdf,2025-03-12 18:24:28,,943,666
10.11770950017016648255,bourdieu_sociology_corpus\10.11770950017016648255.pdf,10.11770950017016648255.pdf,2025-03-12 18:24:28,,1747,1178
10.11770950017016648255,bourdieu_sociology_corpus\10.11770950017016648255.pdf,10.11770950017016648255.pdf,2025-03-12 18:24:28,,830,631
10.11770950017016648255,bourdieu_sociology_corpus\10.11770950017016648255.pdf,10.11770950017016648255.pdf,2025-03-12 18:24:28,,713,545
10.11770950017016648255,bourdieu_sociology_corpus\10.11770950017016648255.pdf,10.11770950017016648255.pdf,2025-03-12 18:24:28,,872,621
10.11770950017016648255,bourdieu_sociology_corpus\10.11770950017016648255.pdf,10.11770950017016648255.pdf,2025-03-12 18:24:28,,1106,809
10.11770950017016648255,bourdieu_sociology_corpus\10.11770950017016648255.pdf,10.11770950017016648255.pdf,2025-03-12 18:24:28,,1137,846
10.11770950017016648255,bourdieu_sociology_corpus\10.11770950017016648255.pdf,10.11770950017016648255.pdf,2025-03-12 18:24:28,,1470,1038
10.11770950017016648255,bourdieu_sociology_corpus\10.11770950017016648255.pdf,10.11770950017016648255.pdf,2025-03-12 18:24:28,,866,584
10.11770950017016648255,bourdieu_sociology_corpus\10.11770950017016648255.pdf,10.11770950017016648255.pdf,2025-03-12 18:24:28,,748,445
10.11770950017016651396,bourdieu_sociology_corpus\10.11770950017016651396.pdf,10.11770950017016651396.pdf,2025-03-12 18:24:28,,1127,755
10.11770950017016674898,bourdieu_sociology_corpus\10.11770950017016674898.pdf,10.11770950017016674898.pdf,2025-03-12 18:24:29,,930,678
10.11770950017016674898,bourdieu_sociology_corpus\10.11770950017016674898.pdf,10.11770950017016674898.pdf,2025-03-12 18:24:29,,1021,751
10.11770950017016674898,bourdieu_sociology_corpus\10.11770950017016674898.pdf,10.11770950017016674898.pdf,2025-03-12 18:24:29,,1101,814
10.11770950017016674898,bourdieu_sociology_corpus\10.11770950017016674898.pdf,10.11770950017016674898.pdf,2025-03-12 18:24:29,,1050,777
10.11770950017016674898,bourdieu_sociology_corpus\10.11770950017016674898.pdf,10.11770950017016674898.pdf,2025-03-12 18:24:29,,1163,890
10.11770950017016674898,bourdieu_sociology_corpus\10.11770950017016674898.pdf,10.11770950017016674898.pdf,2025-03-12 18:24:29,,1433,1108
10.11770950017016682459,bourdieu_sociology_corpus\10.11770950017016682459.pdf,10.11770950017016682459.pdf,2025-03-12 18:24:29,,809,554
10.11770950017016688610,bourdieu_sociology_corpus\10.11770950017016688610.pdf,10.11770950017016688610.pdf,2025-03-12 18:24:29,,1245,815
10.11770950017016688610,bourdieu_sociology_corpus\10.11770950017016688610.pdf,10.11770950017016688610.pdf,2025-03-12 18:24:29,,1223,821
10.11770950017016688610,bourdieu_sociology_corpus\10.11770950017016688610.pdf,10.11770950017016688610.pdf,2025-03-12 18:24:29,,1087,737
10.11770950017016688610,bourdieu_sociology_corpus\10.11770950017016688610.pdf,10.11770950017016688610.pdf,2025-03-12 18:24:29,,1011,692
10.11770950017016688610,bourdieu_sociology_corpus\10.11770950017016688610.pdf,10.11770950017016688610.pdf,2025-03-12 18:24:29,,944,619
10.11770950017016688610,bourdieu_sociology_corpus\10.11770950017016688610.pdf,10.11770950017016688610.pdf,2025-03-12 18:24:29,,1000,603
10.11770950017016688610,bourdieu_sociology_corpus\10.11770950017016688610.pdf,10.11770950017016688610.pdf,2025-03-12 18:24:29,,1031,647
10.11770950017016688610,bourdieu_sociology_corpus\10.11770950017016688610.pdf,10.11770950017016688610.pdf,2025-03-12 18:24:29,,1265,764
10.11770950017016688610,bourdieu_sociology_corpus\10.11770950017016688610.pdf,10.11770950017016688610.pdf,2025-03-12 18:24:29,,806,536
10.11770950017016688610,bourdieu_sociology_corpus\10.11770950017016688610.pdf,10.11770950017016688610.pdf,2025-03-12 18:24:29,,919,541
10.11770950017017695041,bourdieu_sociology_corpus\10.11770950017017695041.pdf,10.11770950017017695041.pdf,2025-03-12 18:24:28,,1007,699
10.11770950017017695043,bourdieu_sociology_corpus\10.11770950017017695043.pdf,10.11770950017017695043.pdf,2025-03-12 18:24:29,,1075,672
10.11770950017017695043,bourdieu_sociology_corpus\10.11770950017017695043.pdf,10.11770950017017695043.pdf,2025-03-12 18:24:29,,1211,860
10.11770950017017695043,bourdieu_sociology_corpus\10.11770950017017695043.pdf,10.11770950017017695043.pdf,2025-03-12 18:24:29,,1028,614
10.11770950017017695043,bourdieu_sociology_corpus\10.11770950017017695043.pdf,10.11770950017017695043.pdf,2025-03-12 18:24:29,,890,574
10.11770950017017695043,bourdieu_sociology_corpus\10.11770950017017695043.pdf,10.11770950017017695043.pdf,2025-03-12 18:24:29,,1296,784
10.11770950017017695043,bourdieu_sociology_corpus\10.11770950017017695043.pdf,10.11770950017017695043.pdf,2025-03-12 18:24:29,,1485,897
10.11770950017017695043,bourdieu_sociology_corpus\10.11770950017017695043.pdf,10.11770950017017695043.pdf,2025-03-12 18:24:29,,1588,965
10.11770950017017695043,bourdieu_sociology_corpus\10.11770950017017695043.pdf,10.11770950017017695043.pdf,2025-03-12 18:24:29,,1190,752
10.11770950017017719008,bourdieu_sociology_corpus\10.11770950017017719008.pdf,10.11770950017017719008.pdf,2025-03-12 18:24:29,,904,630
10.11770950017017719830,bourdieu_sociology_corpus\10.11770950017017719830.pdf,10.11770950017017719830.pdf,2025-03-12 18:24:29,,1075,696
10.11770950017017719830,bourdieu_sociology_corpus\10.11770950017017719830.pdf,10.11770950017017719830.pdf,2025-03-12 18:24:29,,1446,985
10.11770950017017719830,bourdieu_sociology_corpus\10.11770950017017719830.pdf,10.11770950017017719830.pdf,2025-03-12 18:24:29,,1222,844
10.11770950017017719839,bourdieu_sociology_corpus\10.11770950017017719839.pdf,10.11770950017017719839.pdf,2025-03-12 18:24:29,,1114,716
10.11770950017017719839,bourdieu_sociology_corpus\10.11770950017017719839.pdf,10.11770950017017719839.pdf,2025-03-12 18:24:29,,807,574
10.11770950017017719839,bourdieu_sociology_corpus\10.11770950017017719839.pdf,10.11770950017017719839.pdf,2025-03-12 18:24:29,,1216,821
10.11770950017017719839,bourdieu_sociology_corpus\10.11770950017017719839.pdf,10.11770950017017719839.pdf,2025-03-12 18:24:29,,1191,847
10.11770950017017726947,bourdieu_sociology_corpus\10.11770950017017726947.pdf,10.11770950017017726947.pdf,2025-03-12 18:24:29,,1225,843
10.11770950017017726947,bourdieu_sociology_corpus\10.11770950017017726947.pdf,10.11770950017017726947.pdf,2025-03-12 18:24:29,,1379,945
10.11770950017017726947,bourdieu_sociology_corpus\10.11770950017017726947.pdf,10.11770950017017726947.pdf,2025-03-12 18:24:29,,1126,779
10.11770950017017726947,bourdieu_sociology_corpus\10.11770950017017726947.pdf,10.11770950017017726947.pdf,2025-03-12 18:24:29,,929,615
10.11770950017017726947,bourdieu_sociology_corpus\10.11770950017017726947.pdf,10.11770950017017726947.pdf,2025-03-12 18:24:29,,1298,946
10.11770950017017726947,bourdieu_sociology_corpus\10.11770950017017726947.pdf,10.11770950017017726947.pdf,2025-03-12 18:24:29,,1022,697
10.11770950017017726947,bourdieu_sociology_corpus\10.11770950017017726947.pdf,10.11770950017017726947.pdf,2025-03-12 18:24:29,,762,536
10.11770950017017726947,bourdieu_sociology_corpus\10.11770950017017726947.pdf,10.11770950017017726947.pdf,2025-03-12 18:24:29,,929,603
10.11770950017017726947,bourdieu_sociology_corpus\10.11770950017017726947.pdf,10.11770950017017726947.pdf,2025-03-12 18:24:29,,851,624
10.11770950017017726947,bourdieu_sociology_corpus\10.11770950017017726947.pdf,10.11770950017017726947.pdf,2025-03-12 18:24:29,,989,608
10.11770950017017726947,bourdieu_sociology_corpus\10.11770950017017726947.pdf,10.11770950017017726947.pdf,2025-03-12 18:24:29,,1178,783
10.11770950017017726948,bourdieu_sociology_corpus\10.11770950017017726948.pdf,10.11770950017017726948.pdf,2025-03-12 18:24:29,,1260,875
10.11770950017017741239,bourdieu_sociology_corpus\10.11770950017017741239.pdf,10.11770950017017741239.pdf,2025-03-12 18:24:29,,1239,865
10.11770950017017741239,bourdieu_sociology_corpus\10.11770950017017741239.pdf,10.11770950017017741239.pdf,2025-03-12 18:24:29,,1945,1417
10.11770950017018760182,bourdieu_sociology_corpus\10.11770950017018760182.pdf,10.11770950017018760182.pdf,2025-03-12 18:24:30,,1038,652
10.11770950017018777710,bourdieu_sociology_corpus\10.11770950017018777710.pdf,10.11770950017018777710.pdf,2025-03-12 18:24:30,,1161,807
10.11770950017018777710,bourdieu_sociology_corpus\10.11770950017018777710.pdf,10.11770950017018777710.pdf,2025-03-12 18:24:30,,395,296
10.11770950017018799621,bourdieu_sociology_corpus\10.11770950017018799621.pdf,10.11770950017018799621.pdf,2025-03-12 18:24:29,,1813,1216
10.11770950017018799621,bourdieu_sociology_corpus\10.11770950017018799621.pdf,10.11770950017018799621.pdf,2025-03-12 18:24:29,,1223,766
10.11770950017018799621,bourdieu_sociology_corpus\10.11770950017018799621.pdf,10.11770950017018799621.pdf,2025-03-12 18:24:29,,718,491
10.11770950017018822918,bourdieu_sociology_corpus\10.11770950017018822918.pdf,10.11770950017018822918.pdf,2025-03-12 18:24:31,,581,354
10.11770950017019855236,bourdieu_sociology_corpus\10.11770950017019855236.pdf,10.11770950017019855236.pdf,2025-03-12 18:24:30,,1624,1142
10.11770950017019875935,bourdieu_sociology_corpus\10.11770950017019875935.pdf,10.11770950017019875935.pdf,2025-03-12 18:24:30,,1434,987
10.11770950017019892835,bourdieu_sociology_corpus\10.11770950017019892835.pdf,10.11770950017019892835.pdf,2025-03-12 18:24:30,,857,591
10.11770950017019892835,bourdieu_sociology_corpus\10.11770950017019892835.pdf,10.11770950017019892835.pdf,2025-03-12 18:24:30,,1181,814
10.11770950017019892835,bourdieu_sociology_corpus\10.11770950017019892835.pdf,10.11770950017019892835.pdf,2025-03-12 18:24:30,,1316,896
10.11770950017019892835,bourdieu_sociology_corpus\10.11770950017019892835.pdf,10.11770950017019892835.pdf,2025-03-12 18:24:30,,815,553
10.11770950017019892835,bourdieu_sociology_corpus\10.11770950017019892835.pdf,10.11770950017019892835.pdf,2025-03-12 18:24:30,,1206,896
10.11770950017019892835,bourdieu_sociology_corpus\10.11770950017019892835.pdf,10.11770950017019892835.pdf,2025-03-12 18:24:30,,1663,1171
10.11770950017019892835,bourdieu_sociology_corpus\10.11770950017019892835.pdf,10.11770950017019892835.pdf,2025-03-12 18:24:30,,1578,1069
10.11770950017019892835,bourdieu_sociology_corpus\10.11770950017019892835.pdf,10.11770950017019892835.pdf,2025-03-12 18:24:30,,1654,1180
10.11770950017019892835,bourdieu_sociology_corpus\10.11770950017019892835.pdf,10.11770950017019892835.pdf,2025-03-12 18:24:30,,1190,749
10.11770950017019892835,bourdieu_sociology_corpus\10.11770950017019892835.pdf,10.11770950017019892835.pdf,2025-03-12 18:24:30,,1329,883
10.11770950017019892835,bourdieu_sociology_corpus\10.11770950017019892835.pdf,10.11770950017019892835.pdf,2025-03-12 18:24:30,,1338,868
10.11770950017020916182,bourdieu_sociology_corpus\10.11770950017020916182.pdf,10.11770950017020916182.pdf,2025-03-12 18:24:29,,1511,1082
10.11770950017020916182,bourdieu_sociology_corpus\10.11770950017020916182.pdf,10.11770950017020916182.pdf,2025-03-12 18:24:29,,1321,892
10.11770950017020916182,bourdieu_sociology_corpus\10.11770950017020916182.pdf,10.11770950017020916182.pdf,2025-03-12 18:24:29,,565,365
10.11770950017020916189,bourdieu_sociology_corpus\10.11770950017020916189.pdf,10.11770950017020916189.pdf,2025-03-12 18:24:29,,1292,894
10.11770950017020916189,bourdieu_sociology_corpus\10.11770950017020916189.pdf,10.11770950017020916189.pdf,2025-03-12 18:24:29,,1129,727
10.11770950017020916189,bourdieu_sociology_corpus\10.11770950017020916189.pdf,10.11770950017020916189.pdf,2025-03-12 18:24:29,,685,518
10.11770950017020936898,bourdieu_sociology_corpus\10.11770950017020936898.pdf,10.11770950017020936898.pdf,2025-03-12 18:24:30,,1300,862
10.11770950017020942447,bourdieu_sociology_corpus\10.11770950017020942447.pdf,10.11770950017020942447.pdf,2025-03-12 18:24:30,,1071,808
10.11770950017020942447,bourdieu_sociology_corpus\10.11770950017020942447.pdf,10.11770950017020942447.pdf,2025-03-12 18:24:30,,1035,715
10.11770950017020942447,bourdieu_sociology_corpus\10.11770950017020942447.pdf,10.11770950017020942447.pdf,2025-03-12 18:24:30,,726,442
10.11770950017020942447,bourdieu_sociology_corpus\10.11770950017020942447.pdf,10.11770950017020942447.pdf,2025-03-12 18:24:30,,1154,781
10.11770950017020942447,bourdieu_sociology_corpus\10.11770950017020942447.pdf,10.11770950017020942447.pdf,2025-03-12 18:24:30,,1540,1070
10.11770950017020942447,bourdieu_sociology_corpus\10.11770950017020942447.pdf,10.11770950017020942447.pdf,2025-03-12 18:24:30,,1236,880
10.11770950017020942447,bourdieu_sociology_corpus\10.11770950017020942447.pdf,10.11770950017020942447.pdf,2025-03-12 18:24:30,,1171,848
10.11770950017020942447,bourdieu_sociology_corpus\10.11770950017020942447.pdf,10.11770950017020942447.pdf,2025-03-12 18:24:30,,1333,908
10.11770950017020942447,bourdieu_sociology_corpus\10.11770950017020942447.pdf,10.11770950017020942447.pdf,2025-03-12 18:24:30,,1303,904
10.11770950017020942447,bourdieu_sociology_corpus\10.11770950017020942447.pdf,10.11770950017020942447.pdf,2025-03-12 18:24:30,,1374,976
10.11770950017020942447,bourdieu_sociology_corpus\10.11770950017020942447.pdf,10.11770950017020942447.pdf,2025-03-12 18:24:30,,1596,1123
10.11770950017020942447,bourdieu_sociology_corpus\10.11770950017020942447.pdf,10.11770950017020942447.pdf,2025-03-12 18:24:30,,890,615
10.11770950017020942447,bourdieu_sociology_corpus\10.11770950017020942447.pdf,10.11770950017020942447.pdf,2025-03-12 18:24:30,,1386,987
10.11770950017020942447,bourdieu_sociology_corpus\10.11770950017020942447.pdf,10.11770950017020942447.pdf,2025-03-12 18:24:30,,1241,849
10.11770950017020942447,bourdieu_sociology_corpus\10.11770950017020942447.pdf,10.11770950017020942447.pdf,2025-03-12 18:24:30,,1114,773
10.11770950017020947581,bourdieu_sociology_corpus\10.11770950017020947581.pdf,10.11770950017020947581.pdf,2025-03-12 18:24:30,,973,667
10.11770950017020947581,bourdieu_sociology_corpus\10.11770950017020947581.pdf,10.11770950017020947581.pdf,2025-03-12 18:24:30,,1152,788
10.11770950017020952630,bourdieu_sociology_corpus\10.11770950017020952630.pdf,10.11770950017020952630.pdf,2025-03-12 18:24:30,,1320,949
10.11770950017020954750,bourdieu_sociology_corpus\10.11770950017020954750.pdf,10.11770950017020954750.pdf,2025-03-12 18:24:30,,620,439
10.11770950017020959264,bourdieu_sociology_corpus\10.11770950017020959264.pdf,10.11770950017020959264.pdf,2025-03-12 18:24:30,,1262,854
10.11770950017020959264,bourdieu_sociology_corpus\10.11770950017020959264.pdf,10.11770950017020959264.pdf,2025-03-12 18:24:30,,990,693
10.11770950017020959264,bourdieu_sociology_corpus\10.11770950017020959264.pdf,10.11770950017020959264.pdf,2025-03-12 18:24:30,,1219,803
10.11770950017020959264,bourdieu_sociology_corpus\10.11770950017020959264.pdf,10.11770950017020959264.pdf,2025-03-12 18:24:30,,876,591
10.11770950017020959264,bourdieu_sociology_corpus\10.11770950017020959264.pdf,10.11770950017020959264.pdf,2025-03-12 18:24:30,,834,517
10.11770950017020959264,bourdieu_sociology_corpus\10.11770950017020959264.pdf,10.11770950017020959264.pdf,2025-03-12 18:24:30,,1050,750
10.11770950017020977306,bourdieu_sociology_corpus\10.11770950017020977306.pdf,10.11770950017020977306.pdf,2025-03-12 18:24:30,,1625,1101
10.11770950017020977306,bourdieu_sociology_corpus\10.11770950017020977306.pdf,10.11770950017020977306.pdf,2025-03-12 18:24:30,,1650,1105
10.11770950017020977306,bourdieu_sociology_corpus\10.11770950017020977306.pdf,10.11770950017020977306.pdf,2025-03-12 18:24:30,,1018,644
10.11770950017020977306,bourdieu_sociology_corpus\10.11770950017020977306.pdf,10.11770950017020977306.pdf,2025-03-12 18:24:30,,1292,871
10.11770950017020977306,bourdieu_sociology_corpus\10.11770950017020977306.pdf,10.11770950017020977306.pdf,2025-03-12 18:24:30,,1100,765
10.11770950017020977324,bourdieu_sociology_corpus\10.11770950017020977324.pdf,10.11770950017020977324.pdf,2025-03-12 18:24:30,,1219,906
10.11770950017020977324,bourdieu_sociology_corpus\10.11770950017020977324.pdf,10.11770950017020977324.pdf,2025-03-12 18:24:30,,994,728
10.11770950017020977324,bourdieu_sociology_corpus\10.11770950017020977324.pdf,10.11770950017020977324.pdf,2025-03-12 18:24:30,,1013,734
10.11770950017020977324,bourdieu_sociology_corpus\10.11770950017020977324.pdf,10.11770950017020977324.pdf,2025-03-12 18:24:30,,1165,868
10.11770950017020977324,bourdieu_sociology_corpus\10.11770950017020977324.pdf,10.11770950017020977324.pdf,2025-03-12 18:24:30,,1357,1015
10.11770950017020977324,bourdieu_sociology_corpus\10.11770950017020977324.pdf,10.11770950017020977324.pdf,2025-03-12 18:24:30,,1179,834
10.11770950017020977324,bourdieu_sociology_corpus\10.11770950017020977324.pdf,10.11770950017020977324.pdf,2025-03-12 18:24:30,,757,544
10.11770950017020977324,bourdieu_sociology_corpus\10.11770950017020977324.pdf,10.11770950017020977324.pdf,2025-03-12 18:24:30,,1279,917
10.11770950017020977324,bourdieu_sociology_corpus\10.11770950017020977324.pdf,10.11770950017020977324.pdf,2025-03-12 18:24:30,,1285,842
10.11770950017020977324,bourdieu_sociology_corpus\10.11770950017020977324.pdf,10.11770950017020977324.pdf,2025-03-12 18:24:30,,1327,955
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1378,910
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1760,1222
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1575,1092
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1735,1177
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1613,1047
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,810,510
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1380,920
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1888,1309
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1305,927
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1592,1071
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1043,670
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1301,882
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,611,383
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,970,667
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1101,772
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1297,932
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1123,778
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,980,678
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1181,779
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1317,875
10.11770950017020979502,bourdieu_sociology_corpus\10.11770950017020979502.pdf,10.11770950017020979502.pdf,2025-03-12 18:24:30,,1193,790
10.117709500170211018579,bourdieu_sociology_corpus\10.117709500170211018579.pdf,10.117709500170211018579.pdf,2025-03-12 18:24:30,,1303,878
10.117709500170211024444,bourdieu_sociology_corpus\10.117709500170211024444.pdf,10.117709500170211024444.pdf,2025-03-12 18:24:30,,942,602
10.117709500170211024444,bourdieu_sociology_corpus\10.117709500170211024444.pdf,10.117709500170211024444.pdf,2025-03-12 18:24:30,,1045,733
10.117709500170211024444,bourdieu_sociology_corpus\10.117709500170211024444.pdf,10.117709500170211024444.pdf,2025-03-12 18:24:30,,1109,790
10.117709500170211024444,bourdieu_sociology_corpus\10.117709500170211024444.pdf,10.117709500170211024444.pdf,2025-03-12 18:24:30,,991,722
10.117709500170211024444,bourdieu_sociology_corpus\10.117709500170211024444.pdf,10.117709500170211024444.pdf,2025-03-12 18:24:30,,1520,1028
10.117709500170211024444,bourdieu_sociology_corpus\10.117709500170211024444.pdf,10.117709500170211024444.pdf,2025-03-12 18:24:30,,1495,1047
10.117709500170211041304,bourdieu_sociology_corpus\10.117709500170211041304.pdf,10.117709500170211041304.pdf,2025-03-12 18:24:30,,1311,909
10.117709500170211041304,bourdieu_sociology_corpus\10.117709500170211041304.pdf,10.117709500170211041304.pdf,2025-03-12 18:24:30,,1295,913
10.117709500170211041304,bourdieu_sociology_corpus\10.117709500170211041304.pdf,10.117709500170211041304.pdf,2025-03-12 18:24:30,,1227,876
10.117709500170211041304,bourdieu_sociology_corpus\10.117709500170211041304.pdf,10.117709500170211041304.pdf,2025-03-12 18:24:30,,1393,993
10.117709500170211041304,bourdieu_sociology_corpus\10.117709500170211041304.pdf,10.117709500170211041304.pdf,2025-03-12 18:24:30,,1152,850
10.117709500170211041304,bourdieu_sociology_corpus\10.117709500170211041304.pdf,10.117709500170211041304.pdf,2025-03-12 18:24:30,,1148,819
10.117709500170211041304,bourdieu_sociology_corpus\10.117709500170211041304.pdf,10.117709500170211041304.pdf,2025-03-12 18:24:30,,736,526
10.117709500170211041304,bourdieu_sociology_corpus\10.117709500170211041304.pdf,10.117709500170211041304.pdf,2025-03-12 18:24:30,,1112,760
